endpoint,latency_ms,status
/api/health,5.455,200
/api/users,96.072,200
/api/users,73.827,200
/api/products,75.99,200
/api/checkout,195.298,500
/api/search,122.428,200
/api/products,65.772,200
/api/health,12.86,200
/api/health,11.301,200
/api/products,51.971,200
/api/health,9.387,200
/api/products,71.56,200
/api/users,87.717,200
/api/users,93.312,200
/api/products,90.471,200
/api/products,61.631,200
/api/orders,86.078,200
/api/health,7.694,200
/api/health,11.906,200
/api/products,74.683,200
/api/health,12.977,200
/api/health,10.158,200
/api/health,11.755,200
/api/products,77.103,200
/api/users,112.036,200
/api/products,51.843,200
/api/health,13.675,200
/api/users,45.108,200
/api/health,8.476,200
/api/health,5.967,200
/api/products,59.317,200
/api/health,11.496,200
/api/products,33.496,200
/api/health,11.69,200
/api/health,11.862,200
/api/users,115.359,200
/api/users,78.774,200
/api/search,177.7,200
/api/health,3.915,200
/api/products,63.828,200
/api/checkout,118.892,500
/api/health,13.147,200
/api/products,66.277,200
/api/orders,120.856,200
/api/health,13.389,200
/api/health,10.31,200
/api/search,136.831,200
/api/health,12.565,200
/api/health,7.596,200
/api/products,53.981,200
/api/products,25.094,200
/api/checkout,6198.535,200
/api/users,80.002,200
/api/orders,161.529,500
/api/products,40.037,200
/api/users,85.274,200
/api/health,11.723,404
/api/users,114.547,200
/api/checkout,288.183,200
/api/health,12.692,200
/api/health,10.808,200
/api/search,137.764,200
/api/users,95.867,200
/api/health,15.122,200
/api/products,53.392,200
/api/checkout,180.719,200
/api/health,13.079,200
/api/health,9.193,200
/api/products,63.889,200
/api/users,50.731,200
/api/orders,181.104,200
/api/health,6.132,200
/api/health,7.184,200
/api/health,12.388,200
/api/products,48.503,200
/api/products,45.133,200
/api/products,34.458,200
/api/checkout,153.476,200
/api/users,91.082,200
/api/products,41.619,200
/api/health,7.115,200
/api/health,11.356,200
/api/products,51.202,200
/api/products,61.179,200
/api/health,15.782,200
/api/orders,141.425,200
/api/users,61.89,200
/api/search,139.389,200
/api/products,45.426,200
/api/products,61.607,200
/api/products,52.166,200
/api/orders,152.717,500
/api/products,68.315,200
/api/search,121.391,200
/api/orders,78.921,200
/api/products,44.321,200
/api/users,110.715,200
/api/products,84.001,200
/api/checkout,215.019,200
/api/products,65.382,200
/api/health,12.698,200
/api/health,9.84,200
/api/checkout,193.713,200
/api/health,9.179,200
/api/products,74.64,200
/api/health,17.234,200
/api/orders,110.6,200
/api/products,65.546,200
/api/users,59.287,500
/api/health,10.466,200
/api/health,8.253,200
/api/orders,175.64,200
/api/products,70.315,200
/api/health,14.813,200
/api/search,108.78,200
/api/users,76.909,404
/api/health,6.811,200
/api/users,70.014,200
/api/products,64.146,200
/api/checkout,185.267,200
/api/products,71.432,200
/api/health,14.455,200
/api/products,85.892,200
/api/health,13.725,200
/api/users,73.144,200
/api/search,146.409,200
/api/orders,186.585,200
/api/products,78.478,200
/api/search,34.49,404
/api/health,7.673,200
/api/users,88.782,200
/api/products,71.323,200
/api/orders,174.691,200
/api/health,10.626,200
/api/search,111.934,200
/api/users,73.311,200
/api/users,81.049,200
/api/orders,85.398,200
/api/users,91.653,200
/api/health,9.762,200
/api/health,3.18,200
/api/orders,146.365,200
/api/checkout,120.858,200
/api/health,12.198,200
/api/checkout,256.218,200
/api/products,58.215,200
/api/products,58.496,200
/api/users,70.612,200
/api/health,7.943,200
/api/health,14.873,200
/api/health,8.123,200
/api/products,55.322,404
/api/users,102.545,200
/api/products,72.287,200
/api/products,70.261,200
/api/health,12.941,200
/api/orders,105.84,200
/api/health,9.207,200
/api/users,54.071,200
/api/checkout,251.263,200
/api/products,26.474,200
/api/health,13.664,200
/api/products,71.09,200
/api/products,69.611,200
/api/products,49.108,200
/api/health,6.672,200
/api/users,47.955,200
/api/health,15.771,200
/api/health,15.925,200
/api/checkout,204.031,200
/api/products,47.805,200
/api/health,4.649,200
/api/health,11.092,200
/api/products,105.476,200
/api/products,59.513,200
/api/orders,103.407,200
/api/users,83.531,200
/api/checkout,4579.657,200
/api/products,53.034,500
/api/health,12.931,200
/api/users,79.664,200
/api/health,10.41,200
/api/users,81.331,500
/api/products,53.867,200
/api/users,114.415,200
/api/checkout,147.778,200
/api/users,75.891,200
/api/health,8.491,200
/api/users,37.359,200
/api/users,83.586,200
/api/search,174.701,200
/api/search,83.746,200
/api/products,49.589,200
/api/health,11.137,200
/api/search,141.151,200
/api/products,50.876,200
/api/users,69.41,200
/api/checkout,114.23,500
/api/search,85.227,200
/api/health,9.161,200
/api/search,112.67,200
/api/search,120.902,200
/api/health,7.208,200
/api/health,15.154,200
/api/orders,134.575,404
/api/checkout,218.79,200
/api/health,8.12,200
/api/checkout,231.38,200
/api/orders,163.66,200
/api/health,6.911,200
/api/products,49.459,200
/api/health,9.53,200
/api/products,57.99,200
/api/health,13.453,200
/api/users,70.317,200
/api/orders,152.817,200
/api/search,156.052,200
/api/products,57.444,200
/api/health,12.774,200
/api/products,67.567,200
/api/health,12.545,200
/api/checkout,174.435,200
/api/checkout,270.76,200
/api/health,8.513,200
/api/search,127.151,200
/api/checkout,137.533,200
/api/search,138.957,200
/api/products,73.682,200
/api/users,121.863,200
/api/users,57.334,200
/api/orders,130.264,200
/api/products,38.568,200
/api/users,94.039,200
/api/orders,112.391,200
/api/health,10.304,200
/api/health,10.061,200
/api/health,7.609,200
/api/orders,172.533,200
/api/health,10.05,200
/api/health,6.222,200
/api/search,126.974,200
/api/search,114.811,200
/api/health,8.539,200
/api/products,58.387,200
/api/search,143.685,200
/api/health,12.022,200
/api/users,79.026,200
/api/orders,109.493,200
/api/health,4.53,200
/api/orders,148.275,200
/api/products,68.322,404
/api/products,46.386,200
/api/users,39.93,200
/api/health,5.078,200
/api/search,133.552,200
/api/search,180.294,200
/api/users,88.793,200
/api/users,79.898,200
/api/products,80.296,200
/api/orders,141.203,200
/api/orders,127.348,200
/api/health,1.0,200
/api/health,10.097,200
/api/users,87.857,200
/api/products,66.747,200
/api/users,55.624,200
/api/users,87.331,200
/api/health,9.82,200
/api/search,108.878,200
/api/orders,218.244,200
/api/health,8.136,200
/api/products,51.997,200
/api/products,35.746,200
/api/health,5.309,200
/api/products,66.193,200
/api/search,141.842,200
/api/products,63.158,200
/api/products,46.447,200
/api/users,72.365,200
/api/health,16.155,200
/api/health,12.687,200
/api/users,76.303,200
/api/search,133.747,200
/api/checkout,149.984,200
/api/health,9.401,200
/api/products,83.178,200
/api/health,11.364,200
/api/search,110.069,200
/api/search,163.701,200
/api/health,8.406,200
/api/products,67.497,200
/api/search,109.496,200
/api/products,31.251,200
/api/products,56.406,200
/api/users,82.605,200
/api/search,148.435,200
/api/products,57.681,200
/api/search,113.519,200
/api/health,11.138,200
/api/products,62.311,200
/api/health,8.633,200
/api/checkout,168.258,200
/api/health,8.286,200
/api/health,10.569,200
/api/search,154.199,200
/api/products,64.094,200
/api/products,43.368,200
/api/search,154.996,200
/api/users,86.661,200
/api/health,4.151,200
/api/users,92.512,200
/api/search,110.147,200
/api/products,59.165,200
/api/products,63.262,200
/api/health,8.495,200
/api/health,10.942,200
/api/search,129.952,200
/api/users,82.158,200
/api/products,32.993,200
/api/health,9.55,200
/api/health,8.809,200
/api/orders,131.369,200
/api/search,116.067,200
/api/orders,150.08,200
/api/health,6.158,200
/api/products,68.584,200
/api/users,58.942,200
/api/users,73.318,200
/api/health,13.005,200
/api/health,18.132,200
/api/search,140.876,200
/api/search,84.124,200
/api/products,40.302,200
/api/health,13.019,200
/api/products,48.57,200
/api/search,113.228,200
/api/health,9.517,200
/api/users,76.41,200
/api/search,160.092,200
/api/health,8.37,200
/api/products,76.441,200
/api/users,91.616,200
/api/products,49.473,404
/api/health,5.885,200
/api/users,57.752,200
/api/products,77.004,200
/api/checkout,163.722,200
/api/products,64.484,200
/api/health,6.401,200
/api/orders,126.731,200
/api/products,54.701,200
/api/products,67.04,200
/api/health,12.158,200
/api/checkout,245.193,200
/api/orders,103.461,200
/api/search,64.943,200
/api/health,9.028,200
/api/search,78.348,200
/api/products,73.478,200
/api/products,65.097,200
/api/orders,87.313,200
/api/health,11.057,200
/api/products,75.414,200
/api/users,73.37,200
/api/checkout,212.0,200
/api/health,9.896,200
/api/health,11.516,200
/api/health,15.723,200
/api/search,104.568,200
/api/health,12.594,200
/api/health,11.921,200
/api/search,122.782,200
/api/health,5.108,200
/api/products,44.532,200
/api/users,75.263,200
/api/products,68.192,200
/api/orders,86.516,200
/api/products,61.892,200
/api/search,105.65,200
/api/health,9.35,200
/api/health,13.193,200
/api/health,8.494,200
/api/checkout,121.641,200
/api/health,5.655,200
/api/products,95.853,200
/api/users,72.84,200
/api/orders,158.412,200
/api/products,61.352,200
/api/health,14.579,200
/api/health,9.052,200
/api/search,128.685,200
/api/users,92.703,200
/api/users,82.557,500
/api/search,77.199,200
/api/users,63.252,200
/api/search,71.901,200
/api/search,86.117,200
/api/health,9.643,200
/api/products,58.018,200
/api/orders,82.506,200
/api/health,14.112,200
/api/checkout,254.142,200
/api/search,104.214,200
/api/checkout,162.301,404
/api/orders,121.026,200
/api/users,68.581,200
/api/users,78.03,200
/api/health,11.315,200
/api/health,13.022,200
/api/products,75.691,200
/api/checkout,201.473,200
/api/products,69.493,200
/api/search,151.97,200
/api/checkout,164.851,200
/api/checkout,201.516,200
/api/products,50.705,200
/api/checkout,155.951,200
/api/orders,120.959,200
/api/search,132.126,200
/api/users,48.368,200
/api/health,9.911,200
/api/health,15.968,200
/api/health,9.871,200
/api/health,13.974,200
/api/products,42.897,200
/api/health,13.375,200
/api/search,115.756,200
/api/search,123.01,200
/api/search,122.884,200
/api/products,89.169,200
/api/health,14.232,200
/api/users,121.54,200
/api/products,59.966,200
/api/health,10.681,200
/api/products,99.521,200
/api/products,57.673,200
/api/health,11.754,200
/api/users,63.197,200
/api/products,34.813,200
/api/search,96.349,200
/api/products,82.352,200
/api/products,58.256,404
/api/health,13.331,200
/api/products,52.719,200
/api/products,37.97,200
/api/health,8.093,200
/api/users,93.012,200
/api/products,97.077,200
/api/search,126.434,200
/api/users,79.185,200
/api/products,73.045,200
/api/orders,174.252,200
/api/health,8.765,200
/api/search,159.833,500
/api/checkout,120.296,200
/api/products,57.161,404
/api/health,10.506,200
/api/orders,171.285,200
/api/search,117.464,200
/api/health,11.569,200
/api/checkout,239.237,200
/api/products,67.652,200
/api/health,12.33,200
/api/products,67.968,200
/api/orders,134.318,200
/api/users,56.56,200
/api/health,11.451,200
/api/products,69.929,200
/api/products,43.709,200
/api/orders,118.896,200
/api/users,56.301,200
/api/checkout,6410.563,200
/api/health,15.273,200
/api/health,14.858,200
/api/users,73.302,200
/api/products,77.007,200
/api/search,122.888,200
/api/search,113.915,200
/api/health,9.276,200
/api/products,74.65,200
/api/products,84.861,200
/api/health,12.982,200
/api/products,65.003,200
/api/health,12.549,200
/api/health,8.395,200
/api/products,84.605,200
/api/users,73.607,200
/api/health,16.281,200
/api/users,77.324,200
/api/orders,185.122,500
/api/orders,92.321,200
/api/search,149.539,200
/api/users,106.748,200
/api/products,53.309,200
/api/checkout,295.564,200
/api/search,105.699,404
/api/health,5.794,200
/api/products,36.001,200
/api/health,7.92,200
/api/products,68.706,200
/api/health,10.109,200
/api/health,7.334,200
/api/products,71.652,200
/api/search,142.477,200
/api/checkout,183.76,200
/api/search,185.638,200
/api/orders,123.745,200
/api/search,121.055,200
/api/search,135.144,200
/api/health,9.627,200
/api/search,161.519,200
/api/products,49.499,404
/api/health,9.514,200
/api/checkout,201.546,200
/api/products,38.902,200
/api/search,140.602,200
/api/search,97.412,200
/api/health,7.037,200
/api/search,158.264,200
/api/products,94.495,200
/api/health,11.149,200
/api/health,7.606,200
/api/health,12.035,200
/api/products,80.881,200
/api/products,69.469,200
/api/search,118.218,200
/api/health,9.58,200
/api/users,90.601,200
/api/orders,124.607,200
/api/products,88.396,200
/api/orders,175.609,200
/api/users,89.494,200
/api/checkout,159.661,200
/api/users,109.43,404
/api/users,71.693,200
/api/users,95.017,200
/api/health,11.7,200
/api/health,9.067,200
/api/products,69.714,200
/api/products,47.386,200
/api/users,95.009,200
/api/checkout,252.091,200
/api/orders,180.861,200
/api/health,5.735,200
/api/users,92.175,200
/api/health,11.383,200
/api/health,9.05,200
/api/products,63.734,200
/api/users,100.254,200
/api/users,75.897,200
/api/health,12.283,200
/api/checkout,326.374,200
/api/products,58.92,200
/api/users,86.33,200
/api/orders,164.581,200
/api/search,126.637,200
/api/users,122.585,200
/api/search,108.895,200
/api/users,101.277,200
/api/health,11.77,200
/api/health,9.317,200
/api/products,59.325,200
/api/search,132.155,200
/api/health,3.324,200
/api/health,6.519,200
/api/search,122.876,200
/api/search,73.131,200
/api/products,47.206,200
/api/health,12.974,200
/api/health,16.053,200
/api/users,72.635,200
/api/users,94.989,200
/api/orders,197.941,200
/api/products,71.548,200
/api/orders,96.465,200
/api/users,103.548,200
/api/health,9.421,200
/api/products,60.242,200
/api/products,17.077,200
/api/products,60.199,200
/api/search,109.639,500
/api/users,62.814,200
/api/health,11.802,200
/api/orders,155.657,200
/api/products,41.849,200
/api/search,135.857,200
/api/products,72.594,200
/api/health,11.231,200
/api/products,71.232,200
/api/search,120.251,200
/api/products,59.36,200
/api/health,5.589,200
/api/users,58.829,200
/api/products,81.525,200
/api/users,71.781,200
/api/products,60.691,200
/api/health,10.141,200
/api/products,74.516,200
/api/health,11.471,200
/api/health,19.54,200
/api/products,62.184,200
/api/health,13.674,200
/api/users,55.511,200
/api/orders,147.803,200
/api/health,8.514,200
/api/products,54.095,200
/api/products,71.252,200
/api/health,8.443,200
/api/health,9.016,200
/api/orders,168.102,200
/api/products,74.541,200
/api/products,46.653,200
/api/users,83.936,200
/api/products,94.095,200
/api/products,50.978,200
/api/users,106.579,200
/api/search,121.715,200
/api/health,8.177,200
/api/orders,91.856,500
/api/health,9.714,200
/api/orders,160.392,200
/api/products,64.218,200
/api/health,6.816,200
/api/health,4.869,200
/api/orders,161.278,200
/api/search,147.809,200
/api/users,86.27,404
/api/health,10.218,200
/api/orders,134.648,200
/api/users,80.656,200
/api/health,7.519,200
/api/users,33.798,200
/api/health,13.078,200
/api/products,62.118,200
/api/health,8.69,200
/api/health,15.984,200
/api/search,138.073,200
/api/orders,87.099,200
/api/products,49.815,200
/api/health,5.709,200
/api/search,98.546,200
/api/health,9.814,404
/api/products,75.985,200
/api/search,104.714,200
/api/products,75.963,200
/api/search,105.492,200
/api/health,8.408,200
/api/products,79.303,200
/api/users,70.826,200
/api/products,78.987,200
/api/products,50.347,200
/api/health,10.363,200
/api/search,165.238,500
/api/health,11.934,200
/api/products,52.938,200
/api/health,14.506,200
/api/products,78.493,200
/api/orders,170.122,200
/api/search,147.594,200
/api/users,103.106,200
/api/users,100.055,200
/api/checkout,136.96,200
/api/products,87.464,200
/api/health,15.425,200
/api/health,14.929,200
/api/search,97.395,200
/api/health,10.862,200
/api/products,46.234,200
/api/health,11.207,200
/api/health,15.726,200
/api/search,102.72,200
/api/products,35.102,200
/api/products,45.647,200
/api/health,13.109,200
/api/users,111.467,200
/api/health,19.624,200
/api/products,68.568,200
/api/users,105.985,500
/api/products,34.12,200
/api/search,148.352,200
/api/users,88.921,200
/api/users,73.219,200
/api/health,10.616,200
/api/products,50.153,404
/api/search,106.556,200
/api/health,10.227,200
/api/health,10.406,200
/api/health,5.59,200
/api/search,156.071,200
/api/search,137.99,200
/api/health,5.966,200
/api/health,7.265,200
/api/health,8.399,200
/api/search,153.81,200
/api/health,12.594,200
/api/users,83.53,200
/api/orders,128.725,200
/api/users,61.611,200
/api/products,44.76,200
/api/search,132.052,200
/api/search,116.996,200
/api/search,156.849,200
/api/users,108.664,200
/api/health,9.118,200
/api/products,71.375,200
/api/health,19.306,200
/api/health,12.829,200
/api/products,78.572,200
/api/search,138.142,200
/api/checkout,194.583,200
/api/products,63.847,200
/api/products,52.952,200
/api/health,9.255,200
/api/search,114.954,200
/api/health,8.311,200
/api/health,6.897,200
/api/health,10.413,200
/api/health,8.306,200
/api/users,74.683,200
/api/orders,117.21,404
/api/search,140.535,200
/api/search,122.35,200
/api/health,8.815,200
/api/users,60.055,200
/api/products,68.158,200
/api/health,12.995,200
/api/orders,195.094,200
/api/products,37.007,200
/api/search,138.178,200
/api/health,10.022,200
/api/health,9.975,200
/api/products,78.232,200
/api/health,9.165,200
/api/search,97.824,200
/api/health,10.688,200
/api/users,101.32,200
/api/health,10.474,200
/api/health,11.751,200
/api/health,10.733,200
/api/products,66.324,200
/api/orders,168.001,200
/api/products,46.688,200
/api/checkout,235.717,200
/api/products,64.567,200
/api/health,7.514,200
/api/health,8.556,200
/api/health,5.141,200
/api/products,33.581,200
/api/health,9.392,200
/api/health,13.978,200
/api/orders,128.488,200
/api/products,47.142,200
/api/search,65.366,200
/api/products,27.112,200
/api/products,78.735,200
/api/checkout,139.833,200
/api/products,46.781,200
/api/users,81.388,200
/api/health,17.615,200
/api/health,14.124,200
/api/health,12.114,200
/api/health,8.958,404
/api/users,87.699,200
/api/orders,58.971,500
/api/health,9.936,200
/api/products,67.673,200
/api/health,11.636,200
/api/users,90.646,200
/api/health,11.682,200
/api/health,11.149,200
/api/health,7.877,200
/api/checkout,106.597,200
/api/checkout,163.469,200
/api/orders,179.189,200
/api/products,58.124,200
/api/products,62.744,200
/api/products,35.714,200
/api/checkout,151.304,200
/api/products,59.886,200
/api/users,63.725,200
/api/search,82.93,200
/api/health,7.317,200
/api/products,44.728,200
/api/users,90.863,200
/api/health,12.147,200
/api/health,9.001,200
/api/health,12.486,200
/api/health,13.046,200
/api/health,13.598,200
/api/search,106.308,200
/api/checkout,183.298,200
/api/orders,94.542,200
/api/products,64.534,200
/api/users,88.255,200
/api/users,86.573,200
/api/orders,145.233,200
/api/health,10.839,200
/api/users,89.079,200
/api/products,67.399,200
/api/products,51.942,404
/api/health,6.657,200
/api/health,10.238,200
/api/products,62.766,200
/api/products,64.584,200
/api/users,37.054,200
/api/orders,125.016,200
/api/orders,126.653,200
/api/search,119.06,200
/api/orders,149.482,200
/api/products,65.946,200
/api/products,48.956,200
/api/health,9.974,200
/api/health,11.587,200
/api/search,126.5,200
/api/products,87.248,404
/api/health,8.055,200
/api/products,83.631,200
/api/health,9.357,200
/api/search,169.186,200
/api/health,12.973,200
/api/health,6.745,200
/api/health,10.656,200
/api/orders,159.918,200
/api/search,96.75,200
/api/orders,112.379,200
/api/health,7.888,200
/api/health,8.356,200
/api/orders,135.855,200
/api/users,66.761,200
/api/products,59.971,200
/api/health,13.639,200
/api/products,72.23,200
/api/search,129.9,200
/api/orders,175.152,200
/api/users,69.634,200
/api/health,11.899,200
/api/health,6.985,200
/api/products,34.328,200
/api/products,50.337,200
/api/products,58.285,200
/api/users,84.388,200
/api/users,96.77,200
/api/products,68.87,404
/api/users,86.976,200
/api/products,62.125,200
/api/products,56.403,200
/api/products,105.893,200
/api/users,78.661,200
/api/checkout,7687.685,200
/api/search,102.414,200
/api/health,10.492,200
/api/health,5.244,200
/api/users,114.879,200
/api/products,24.417,200
/api/products,53.043,200
/api/health,4.876,200
/api/health,13.915,200
/api/health,11.04,200
/api/products,52.882,200
/api/orders,108.771,200
/api/orders,182.368,200
/api/users,70.593,200
/api/health,11.115,200
/api/health,4.715,200
/api/health,9.197,200
/api/checkout,103.131,200
/api/search,86.196,200
/api/products,85.236,200
/api/health,13.219,200
/api/products,75.421,200
/api/orders,185.714,200
/api/search,153.865,200
/api/users,70.57,200
/api/search,136.318,200
/api/users,52.356,200
/api/health,1.0,200
/api/orders,56.985,200
/api/products,54.429,200
/api/products,45.877,200
/api/search,128.273,500
/api/health,11.417,200
/api/users,48.559,200
/api/products,89.264,200
/api/checkout,161.375,200
/api/products,54.789,200
/api/users,86.087,200
/api/users,77.184,200
/api/health,12.63,200
/api/products,49.648,200
/api/products,61.514,200
/api/products,55.192,200
/api/health,2.178,200
/api/orders,53.436,200
/api/products,78.995,200
/api/health,12.492,200
/api/health,9.287,200
/api/search,83.244,200
/api/health,10.297,200
/api/search,62.913,200
/api/products,44.837,200
/api/health,11.694,200
/api/users,71.433,200
/api/search,118.88,200
/api/health,9.976,200
/api/health,10.448,200
/api/health,6.99,200
/api/products,53.953,200
/api/search,113.615,200
/api/products,61.856,200
/api/health,10.072,200
/api/search,110.205,200
/api/users,64.117,200
/api/health,10.675,200
/api/health,9.106,200
/api/health,15.022,200
/api/health,5.388,200
/api/products,63.243,200
/api/health,14.712,200
/api/search,102.826,200
/api/products,42.013,200
/api/health,10.05,200
/api/products,85.602,200
/api/orders,117.87,200
/api/health,6.03,200
/api/health,9.591,200
/api/checkout,195.713,200
/api/health,12.313,200
/api/checkout,6494.301,200
/api/products,30.395,200
/api/health,12.564,200
/api/products,69.363,200
/api/health,7.355,200
/api/health,11.28,200
/api/users,109.266,200
/api/health,11.608,200
/api/products,50.333,200
/api/users,84.658,200
/api/products,49.537,200
/api/checkout,179.57,500
/api/products,65.384,200
/api/users,99.996,200
/api/users,38.735,200
/api/health,5.466,200
/api/health,11.431,200
/api/orders,94.722,200
/api/health,1.0,200
/api/users,97.588,200
/api/health,11.473,200
/api/health,13.006,200
/api/health,7.994,200
/api/orders,194.78,200
/api/search,103.998,200
/api/users,46.253,200
/api/users,61.468,200
/api/health,11.99,200
/api/search,174.141,200
/api/health,13.888,200
/api/search,102.486,200
/api/health,12.012,200
/api/health,8.551,200
/api/health,12.782,200
/api/checkout,13.371,200
/api/orders,103.997,200
/api/health,13.467,200
/api/products,63.651,200
/api/products,58.95,200
/api/products,67.429,200
/api/health,13.351,200
/api/users,107.072,200
/api/products,51.779,200
/api/health,10.494,200
/api/users,57.161,500
/api/health,6.835,200
/api/health,8.059,200
/api/checkout,160.975,200
/api/health,9.539,200
/api/products,67.843,200
/api/products,66.982,200
/api/checkout,199.14,500
/api/search,104.635,200
/api/health,12.436,200
/api/health,4.459,200
/api/products,53.371,200
/api/health,15.011,200
/api/search,120.942,200
/api/products,60.138,200
/api/health,11.728,200
/api/search,94.689,200
/api/health,4.655,200
/api/health,11.138,404
/api/products,83.06,200
/api/health,8.232,200
/api/orders,162.834,200
/api/products,50.066,200
/api/search,116.596,200
/api/health,7.019,200
/api/search,129.118,200
/api/checkout,274.436,200
/api/search,124.177,200
/api/users,52.466,200
/api/users,83.171,500
/api/health,15.069,200
/api/orders,226.116,500
/api/products,47.737,200
/api/health,13.565,200
/api/search,65.823,200
/api/health,10.436,200
/api/products,70.89,200
/api/health,10.015,200
/api/products,41.844,200
/api/search,89.653,200
/api/health,10.532,404
/api/users,126.553,200
/api/health,4.432,200
/api/users,59.726,200
/api/health,12.342,200
/api/health,9.435,200
/api/checkout,253.99,200
/api/products,80.987,200
/api/search,118.404,200
/api/health,2.936,200
/api/health,9.745,200
/api/health,13.407,200
/api/products,44.704,200
/api/users,95.647,200
/api/checkout,230.316,200
/api/health,12.965,200
/api/health,10.688,200
/api/health,14.956,200
/api/checkout,318.619,200
/api/health,9.236,200
/api/users,75.237,200
/api/health,7.388,200
/api/health,12.349,200
/api/orders,146.427,200
/api/products,63.176,200
/api/health,13.374,200
/api/users,119.935,200
/api/health,11.458,200
/api/health,9.961,200
/api/products,63.587,200
/api/users,56.434,200
/api/orders,161.323,200
/api/health,4.798,200
/api/health,3.393,200
/api/orders,210.655,200
/api/health,4.425,200
/api/users,68.117,200
/api/orders,185.824,200
/api/users,81.81,200
/api/orders,159.473,200
/api/health,15.024,200
/api/health,8.361,200
/api/products,71.094,200
/api/health,9.091,200
/api/search,114.059,200
/api/products,76.374,200
/api/search,97.784,200
/api/products,83.248,200
/api/users,109.229,200
/api/products,78.896,200
/api/products,56.793,200
/api/health,10.588,200
/api/checkout,218.067,200
/api/users,80.437,200
/api/orders,56.228,500
/api/health,9.224,200
/api/users,98.811,200
/api/users,82.849,200
/api/checkout,189.688,200
/api/users,118.745,200
/api/users,53.956,200
/api/products,70.14,200
/api/products,93.16,200
/api/users,62.935,200
/api/products,51.222,404
/api/users,44.845,200
/api/health,11.705,200
/api/products,45.834,200
/api/health,9.7,200
/api/products,71.718,200
/api/checkout,248.795,200
/api/search,125.828,200
/api/search,188.412,200
/api/health,9.095,200
/api/health,10.155,200
/api/health,3.37,200
/api/search,141.449,200
/api/health,12.547,200
/api/checkout,148.71,200
/api/products,73.407,200
/api/products,57.702,200
/api/orders,93.129,200
/api/health,9.712,200
/api/products,47.32,200
/api/users,88.688,200
/api/health,9.387,200
/api/health,11.313,200
/api/products,77.401,200
/api/health,15.133,200
/api/users,86.312,200
/api/users,73.025,200
/api/search,85.689,200
/api/health,17.605,200
/api/health,12.297,200
/api/orders,202.481,500
/api/users,87.137,200
/api/health,15.686,200
/api/products,46.272,200
/api/health,9.91,200
/api/health,9.519,200
/api/health,10.733,200
/api/search,66.239,200
/api/health,4.941,200
/api/users,78.864,200
/api/checkout,200.715,500
/api/search,127.129,200
/api/health,10.529,200
/api/health,11.316,200
/api/checkout,142.275,200
/api/products,76.36,200
/api/checkout,201.894,200
/api/products,58.682,200
/api/products,45.107,200
/api/products,32.364,200
/api/products,88.319,200
/api/health,6.387,200
/api/users,77.5,200
/api/health,9.088,200
/api/users,87.309,200
/api/users,83.707,200
/api/orders,65.712,200
/api/orders,131.862,200
/api/users,67.222,200
/api/orders,119.592,200
/api/users,97.277,200
/api/health,14.318,200
/api/products,80.527,200
/api/search,115.694,200
/api/orders,204.325,500
/api/health,11.135,200
/api/products,59.085,200
/api/products,57.673,200
/api/users,66.577,200
/api/users,84.472,200
/api/users,61.0,200
/api/products,51.211,200
/api/health,9.475,200
/api/health,6.967,404
/api/products,62.636,500
/api/health,13.051,200
/api/health,14.317,200
/api/health,14.583,200
/api/checkout,213.564,200
/api/products,67.63,200
/api/health,10.225,200
/api/search,145.518,200
/api/orders,141.531,200
/api/health,8.826,200
/api/products,56.02,200
/api/health,10.719,200
/api/orders,145.225,200
/api/products,60.062,200
/api/health,9.298,200
/api/users,46.343,200
/api/search,163.898,200
/api/orders,171.452,200
/api/users,71.534,500
/api/orders,196.782,200
/api/health,7.976,200
/api/users,89.603,200
/api/checkout,322.228,200
/api/users,77.049,200
/api/products,60.547,200
/api/health,14.251,200
/api/health,11.807,200
/api/health,9.504,200
/api/orders,209.096,200
/api/health,13.038,200
/api/health,11.064,200
/api/users,66.69,200
/api/health,12.392,200
/api/users,38.997,200
/api/products,81.353,200
/api/health,5.221,200
/api/users,97.16,200
/api/health,9.88,200
/api/health,15.436,200
/api/health,8.202,200
/api/users,96.763,200
/api/orders,158.427,200
/api/health,13.442,200
/api/health,5.063,200
/api/orders,154.454,200
/api/orders,140.635,200
/api/products,47.659,200
/api/health,7.101,200
/api/users,61.941,200
/api/users,138.101,200
/api/products,60.301,200
/api/health,11.527,200
/api/users,101.344,200
/api/products,48.672,200
/api/health,14.312,200
/api/products,60.618,200
/api/search,104.899,500
/api/health,8.165,200
/api/users,98.566,200
/api/health,8.334,200
/api/orders,182.365,200
/api/health,9.026,200
/api/search,129.282,200
/api/health,10.672,200
/api/health,11.312,200
/api/orders,97.528,200
/api/users,85.525,200
/api/users,66.917,200
/api/health,8.694,200
/api/health,9.87,200
/api/users,87.035,200
/api/orders,125.242,200
/api/health,17.711,200
/api/users,58.605,200
/api/orders,140.542,200
/api/users,56.569,200
/api/health,9.611,200
/api/products,64.057,200
/api/health,15.434,200
/api/health,15.754,200
/api/health,7.468,200
/api/health,10.223,200
/api/search,98.944,200
/api/users,102.292,200
/api/products,54.397,200
/api/orders,244.984,200
/api/search,123.671,200
/api/health,5.913,200
/api/health,9.435,200
/api/health,10.483,200
/api/products,75.293,200
/api/users,72.739,200
/api/health,9.939,200
/api/products,62.087,200
/api/health,6.01,200
/api/checkout,232.561,200
/api/health,11.012,200
/api/users,73.215,200
